snapshot_id,violation_id
5125,label
5126,label
5126,image-alt
5126,label
5126,label
5126,label
5127,label
5127,image-alt
5127,label
5127,label
5127,label
5128,label
5128,image-alt
5128,label
5128,label
5128,label
5129,label
5129,image-alt
5129,label
5129,label
5129,label
5130,label
5130,image-alt
5130,label
5130,label
5130,label
5131,label
5131,label
5131,label
5131,image-alt
5131,label
5131,label
5131,label
5131,label
5132,image-alt
5132,label
5132,label
5132,label
5132,label
5132,label
5133,image-alt
5133,label
5133,label
5133,label
5133,label
5133,label
5134,image-alt
5134,label
5134,label
5134,label
5134,label
5134,label
5135,image-alt
5135,label
5135,label
5135,label
5135,label
5135,label
5136,image-alt
5136,label
5136,label
5136,label
5136,label
5136,label
5137,image-alt
5137,label
5137,label
5137,label
5137,label
5137,label
5138,image-alt
5138,label
5138,label
5138,label
5138,label
5138,label
5139,image-alt
5139,label
5139,label
5139,label
5139,label
5139,label
5140,label
5140,label
5140,label
5140,label
5140,image-alt
5140,label
5141,label
5141,label
5141,image-alt
5141,label
5141,label
5141,label
5142,label
5142,label
5142,label
5142,image-alt
5142,button-name
5142,label
5142,label
5143,label
5143,label
5143,label
5143,image-alt
5143,button-name
5143,label
5143,label
5144,label
5144,label
5144,label
5144,image-alt
5144,button-name
5144,label
5144,label
5145,label
5145,label
5145,label
5145,image-alt
5145,button-name
5145,label
5145,label
5146,label
5146,label
5146,label
5146,image-alt
5146,button-name
5146,label
5146,label
5147,label
5147,label
5147,label
5147,image-alt
5147,button-name
5147,label
5147,label
5148,label
5148,label
5148,label
5148,image-alt
5148,button-name
5148,label
5148,label
5199,aria-input-field-name
5199,label
5200,aria-input-field-name
5200,label
5201,aria-input-field-name
5201,label
5202,aria-input-field-name
5202,label
5203,aria-input-field-name
5203,label
5208,label
5209,label
5246,link-name
5246,link-name
5247,link-name
5247,link-name
5248,link-name
5248,link-name
5249,link-name
5249,link-name
5250,link-name
5250,link-name
5251,link-name
5251,link-name
5252,link-name
5252,link-name
5253,link-name
5253,link-name
5255,button-name
5255,image-alt
5255,button-name
5255,button-name
5255,label
5255,button-name
5255,button-name
5255,label
5255,button-name
5255,button-name
5255,label
5255,label
5255,button-name
5255,button-name
5256,button-name
5256,button-name
5256,label
5256,button-name
5256,label
